purchase_id,student_id,purchase_type,date_purchased
21933,285581,Annual,2022-08-29
21936,288599,Annual,2022-08-29
21937,287688,Annual,2022-08-29
21939,288484,Annual,2022-08-29
21941,282507,Quarterly,2022-08-29
21945,275389,Monthly,2022-08-30
21946,288392,Monthly,2022-08-30
21947,282954,Monthly,2022-08-30
21951,288690,Annual,2022-08-30
21954,265906,Monthly,2022-08-30
21955,275158,Monthly,2022-08-30
21958,288140,Annual,2022-08-30
21962,269534,Annual,2022-08-30
21965,288791,Annual,2022-08-30
21966,288793,Monthly,2022-08-30
21967,288637,Monthly,2022-08-30
21968,288808,Annual,2022-08-31
21970,288505,Annual,2022-08-31
21981,282977,Monthly,2022-08-31
21982,274166,Quarterly,2022-08-31
21983,287490,Annual,2022-08-31
21989,288284,Annual,2022-08-31
21999,288950,Monthly,2022-08-31
22000,288487,Annual,2022-09-01
22004,261716,Monthly,2022-09-01
22005,287975,Monthly,2022-09-01
22006,272157,Monthly,2022-09-01
22015,288926,Monthly,2022-09-01
22018,288853,Annual,2022-09-01
22019,283414,Monthly,2022-09-01
22021,289048,Annual,2022-09-01
22022,265519,Monthly,2022-09-01
22023,289066,Annual,2022-09-01
22024,288773,Annual,2022-09-01
22026,269130,Annual,2022-09-01
22027,289096,Monthly,2022-09-02
22035,288442,Annual,2022-09-02
22036,278789,Monthly,2022-09-02
22037,280114,Monthly,2022-09-02
22039,289210,Annual,2022-09-02
22040,279178,Monthly,2022-09-02
22044,289270,Annual,2022-09-03
22045,288923,Monthly,2022-09-03
22047,265176,Monthly,2022-09-04
22048,288809,Annual,2022-09-04
22049,289260,Monthly,2022-09-04
22051,262677,Monthly,2022-09-04
22053,259258,Monthly,2022-09-04
22055,269570,Monthly,2022-09-04
22057,276439,Monthly,2022-09-04
22058,289263,Monthly,2022-09-04
22059,289177,Monthly,2022-09-04
22060,289329,Annual,2022-09-04
22063,278853,Monthly,2022-09-05
22068,289019,Annual,2022-09-05
22069,283357,Monthly,2022-09-05
22070,265966,Monthly,2022-09-05
22072,288665,Annual,2022-09-05
22073,283456,Monthly,2022-09-05
22074,288691,Annual,2022-09-05
22075,265878,Monthly,2022-09-05
22076,269771,Monthly,2022-09-06
22077,288884,Annual,2022-09-06
22080,289609,Monthly,2022-09-06
22084,289526,Monthly,2022-09-06
22088,280324,Monthly,2022-09-06
22089,276783,Monthly,2022-09-06
22090,276784,Monthly,2022-09-06
22091,279404,Monthly,2022-09-06
22092,289666,Annual,2022-09-06
22093,283696,Monthly,2022-09-06
22094,289580,Monthly,2022-09-06
22098,269894,Monthly,2022-09-07
22100,269908,Monthly,2022-09-07
22102,279923,Annual,2022-09-07
22104,289517,Monthly,2022-09-07
22105,288909,Annual,2022-09-07
22107,280932,Annual,2022-09-07
22108,284288,Monthly,2022-09-07
22109,276932,Monthly,2022-09-07
22110,289805,Annual,2022-09-07
22112,289796,Monthly,2022-09-07
22113,274460,Monthly,2022-09-07
22114,289827,Monthly,2022-09-07
22115,274781,Monthly,2022-09-07
22116,275463,Monthly,2022-09-08
22117,282520,Monthly,2022-09-08
22118,284344,Monthly,2022-09-08
22119,289232,Annual,2022-09-08
22122,259702,Monthly,2022-09-08
22128,289024,Annual,2022-09-08
22129,283510,Monthly,2022-09-08
22132,279062,Annual,2022-09-08
22133,266402,Monthly,2022-09-08
22134,289047,Annual,2022-09-08
22135,289910,Monthly,2022-09-08
22138,266001,Monthly,2022-09-09
22141,284292,Monthly,2022-09-09
22142,282221,Annual,2022-09-09
22143,287158,Monthly,2022-09-09
22144,263076,Monthly,2022-09-09
22145,270175,Monthly,2022-09-09
22154,283887,Monthly,2022-09-09
22155,289503,Annual,2022-09-09
22156,289538,Annual,2022-09-09
22157,277834,Annual,2022-09-09
22158,266455,Monthly,2022-09-09
22160,284633,Monthly,2022-09-10
22162,280850,Monthly,2022-09-10
22166,259965,Monthly,2022-09-10
22170,275045,Monthly,2022-09-10
22172,289339,Annual,2022-09-10
22173,284415,Monthly,2022-09-10
22175,262569,Monthly,2022-09-10
22177,289798,Monthly,2022-09-10
22178,289401,Annual,2022-09-10
22183,290226,Monthly,2022-09-11
22186,260833,Monthly,2022-09-11
22188,290303,Annual,2022-09-11
22189,266894,Monthly,2022-09-12
22191,270517,Monthly,2022-09-12
22192,288659,Monthly,2022-09-12
22193,285044,Monthly,2022-09-12
22200,290350,Monthly,2022-09-12
22201,277410,Monthly,2022-09-12
22202,273695,Monthly,2022-09-12
22207,290426,Annual,2022-09-12
22208,273132,Monthly,2022-09-12
22209,277562,Monthly,2022-09-12
22210,270616,Monthly,2022-09-13
22211,290264,Annual,2022-09-13
22212,263483,Monthly,2022-09-13
22213,289879,Annual,2022-09-13
22214,284954,Monthly,2022-09-13
22219,290487,Monthly,2022-09-13
22221,278995,Monthly,2022-09-13
22222,290554,Annual,2022-09-13
22225,281196,Monthly,2022-09-13
22226,273862,Monthly,2022-09-13
22227,266616,Monthly,2022-09-13
22229,260465,Monthly,2022-09-14
22239,265848,Monthly,2022-09-14
22240,281512,Monthly,2022-09-14
22241,270811,Monthly,2022-09-14
22243,290719,Monthly,2022-09-14
22244,277353,Monthly,2022-09-14
22247,290775,Monthly,2022-09-15
22259,275786,Monthly,2022-09-15
22260,280689,Monthly,2022-09-15
22262,280611,Monthly,2022-09-15
22263,263690,Monthly,2022-09-15
22265,263783,Monthly,2022-09-15
22266,277953,Monthly,2022-09-15
22272,290954,Annual,2022-09-16
22273,267546,Monthly,2022-09-16
22274,281753,Monthly,2022-09-16
22276,290991,Annual,2022-09-16
22277,281769,Monthly,2022-09-16
22279,277814,Monthly,2022-09-16
22280,290039,Annual,2022-09-16
22281,279508,Monthly,2022-09-16
22282,275570,Monthly,2022-09-17
22285,291024,Annual,2022-09-17
22292,290945,Monthly,2022-09-17
22293,281796,Monthly,2022-09-17
22295,263913,Monthly,2022-09-17
22296,268242,Monthly,2022-09-17
22298,289244,Monthly,2022-09-18
22299,285322,Monthly,2022-09-18
22305,286826,Monthly,2022-09-18
22306,291011,Annual,2022-09-18
22307,286884,Monthly,2022-09-18
22308,291116,Annual,2022-09-18
22309,270824,Monthly,2022-09-18
22310,287006,Monthly,2022-09-18
22311,290953,Annual,2022-09-18
22312,291177,Monthly,2022-09-19
22313,291165,Monthly,2022-09-19
22314,275173,Monthly,2022-09-19
22315,291234,Annual,2022-09-19
22316,267930,Monthly,2022-09-19
22324,284482,Monthly,2022-09-19
22326,287143,Monthly,2022-09-19
22327,284643,Monthly,2022-09-19
22328,290444,Monthly,2022-09-19
22329,274317,Annual,2022-09-19
22330,288071,Annual,2022-09-19
22333,271338,Annual,2022-09-19
22336,277657,Annual,2022-09-19
22338,291366,Annual,2022-09-19
22339,284482,Annual,2022-09-19
22340,285322,Annual,2022-09-20
22343,268045,Monthly,2022-09-20
22344,291214,Annual,2022-09-20
22345,273443,Annual,2022-09-20
22346,280148,Annual,2022-09-20
22347,291400,Quarterly,2022-09-20
22348,291401,Quarterly,2022-09-20
22349,289601,Monthly,2022-09-20
22350,291402,Annual,2022-09-20
22351,268242,Annual,2022-09-20
22356,291250,Monthly,2022-09-20
22357,270435,Monthly,2022-09-20
22358,290027,Annual,2022-09-20
22359,274433,Monthly,2022-09-20
22360,272977,Monthly,2022-09-20
22361,291436,Annual,2022-09-20
22362,291356,Annual,2022-09-20
22363,278509,Monthly,2022-09-20
22366,278972,Annual,2022-09-20
22368,289686,Monthly,2022-09-20
22370,278055,Monthly,2022-09-20
22372,291458,Annual,2022-09-20
22375,291462,Annual,2022-09-20
22376,291452,Annual,2022-09-20
22377,280547,Monthly,2022-09-20
22378,289823,Monthly,2022-09-20
22379,291347,Monthly,2022-09-20
22380,274893,Annual,2022-09-20
22381,286199,Monthly,2022-09-21
22385,291404,Annual,2022-09-21
22395,287478,Monthly,2022-09-21
22396,289769,Monthly,2022-09-21
22397,265210,Monthly,2022-09-21
22399,281294,Monthly,2022-09-21
22400,278788,Monthly,2022-09-21
22401,291561,Annual,2022-09-21
22402,290906,Annual,2022-09-21
22403,282244,Annual,2022-09-21
22405,283521,Annual,2022-09-21
22406,268857,Monthly,2022-09-21
22407,291576,Annual,2022-09-21
22408,291565,Annual,2022-09-21
22410,290496,Annual,2022-09-21
22411,291098,Annual,2022-09-21
22413,291617,Annual,2022-09-22
22421,285915,Monthly,2022-09-22
22423,288782,Annual,2022-09-22
22424,291695,Annual,2022-09-22
22425,291599,Annual,2022-09-22
22426,280372,Monthly,2022-09-22
22427,268113,Monthly,2022-09-22
22428,291728,Monthly,2022-09-22
22429,290746,Monthly,2022-09-22
22430,275766,Monthly,2022-09-22
22431,291743,Annual,2022-09-22
22432,291713,Monthly,2022-09-22
22433,284512,Monthly,2022-09-22
22435,291745,Annual,2022-09-22
22436,290733,Annual,2022-09-23
22437,291769,Annual,2022-09-23
22438,282601,Annual,2022-09-23
22439,285504,Annual,2022-09-23
22440,291321,Monthly,2022-09-23
22448,291706,Monthly,2022-09-23
22449,291349,Monthly,2022-09-23
22450,271465,Monthly,2022-09-23
22451,290353,Annual,2022-09-23
22452,291053,Annual,2022-09-23
22453,290989,Annual,2022-09-23
22454,290920,Annual,2022-09-23
22458,291836,Annual,2022-09-23
22459,291837,Annual,2022-09-23
22462,288923,Annual,2022-09-23
22463,291853,Annual,2022-09-23
22464,266743,Annual,2022-09-23
22465,291855,Monthly,2022-09-23
22466,291858,Annual,2022-09-23
22471,267498,Monthly,2022-09-24
22482,291577,Annual,2022-09-24
22483,282977,Annual,2022-09-24
22484,288315,Annual,2022-09-24
22485,285122,Annual,2022-09-24
22486,291949,Monthly,2022-09-24
22487,291945,Monthly,2022-09-24
22492,291977,Annual,2022-09-25
22495,277012,Monthly,2022-09-25
22496,274904,Monthly,2022-09-25
22508,288003,Monthly,2022-09-25
22509,291626,Quarterly,2022-09-25
22510,291988,Annual,2022-09-25
22516,292032,Annual,2022-09-25
22517,292033,Annual,2022-09-25
22519,281802,Monthly,2022-09-25
22520,267195,Monthly,2022-09-25
22521,292061,Monthly,2022-09-25
22522,292066,Annual,2022-09-26
22524,282638,Monthly,2022-09-26
22525,292077,Annual,2022-09-26
22526,283854,Monthly,2022-09-26
22528,261491,Monthly,2022-09-26
22539,286834,Monthly,2022-09-26
22541,292109,Annual,2022-09-26
22542,292114,Annual,2022-09-26
22545,268706,Annual,2022-09-26
22546,291998,Annual,2022-09-26
22548,265130,Monthly,2022-09-26
22549,288142,Monthly,2022-09-26
22550,292129,Annual,2022-09-26
22553,271950,Monthly,2022-09-26
22554,292148,Annual,2022-09-26
22555,282720,Monthly,2022-09-26
22556,291730,Annual,2022-09-26
22557,291725,Annual,2022-09-26
22561,291425,Annual,2022-09-26
22562,292086,Annual,2022-09-27
22582,265685,Annual,2022-09-27
22585,291264,Annual,2022-09-27
22586,290988,Annual,2022-09-27
22587,292346,Annual,2022-09-27
22589,286723,Annual,2022-09-27
22591,283612,Annual,2022-09-27
22592,290242,Annual,2022-09-27
22593,271935,Annual,2022-09-27
22594,265110,Monthly,2022-09-27
22595,292374,Annual,2022-09-27
22596,292385,Annual,2022-09-28
22597,292133,Annual,2022-09-28
22599,292191,Annual,2022-09-28
22600,263825,Monthly,2022-09-28
22620,291306,Monthly,2022-09-28
22621,292406,Annual,2022-09-28
22624,292426,Annual,2022-09-28
22625,292428,Annual,2022-09-28
22626,292431,Annual,2022-09-28
22628,287820,Annual,2022-09-28
22630,285776,Annual,2022-09-28
22632,291589,Annual,2022-09-28
22633,292453,Annual,2022-09-28
22634,281076,Annual,2022-09-28
22635,269110,Annual,2022-09-28
22636,292456,Annual,2022-09-28
22637,282373,Annual,2022-09-28
22638,279229,Annual,2022-09-28
22639,292462,Annual,2022-09-28
22642,291606,Annual,2022-09-28
22643,277724,Annual,2022-09-28
22646,287926,Monthly,2022-09-28
22647,266366,Monthly,2022-09-28
22649,291744,Annual,2022-09-28
22650,292486,Annual,2022-09-29
22652,291976,Annual,2022-09-29
22653,284530,Annual,2022-09-29
22654,292496,Annual,2022-09-29
22655,292447,Monthly,2022-09-29
22656,290458,Annual,2022-09-29
22657,277403,Monthly,2022-09-29
22658,280330,Annual,2022-09-29
22659,271197,Annual,2022-09-29
22660,292402,Annual,2022-09-29
22671,291412,Monthly,2022-09-29
22673,292531,Annual,2022-09-29
22674,292534,Annual,2022-09-29
22677,292538,Annual,2022-09-29
22678,292560,Annual,2022-09-29
22679,290929,Annual,2022-09-29
22680,292566,Annual,2022-09-29
22681,270607,Annual,2022-09-29
22682,292572,Annual,2022-09-29
22684,292491,Annual,2022-09-29
22685,292574,Annual,2022-09-29
22686,292573,Annual,2022-09-29
22687,292576,Annual,2022-09-29
22688,280373,Annual,2022-09-29
22689,292580,Annual,2022-09-29
22690,290465,Annual,2022-09-29
22691,292578,Annual,2022-09-29
22692,292585,Annual,2022-09-29
22695,292588,Annual,2022-09-29
22696,292589,Annual,2022-09-29
22698,292593,Monthly,2022-09-29
22699,292595,Annual,2022-09-29
22700,292596,Annual,2022-09-29
22702,279535,Annual,2022-09-29
22704,292601,Annual,2022-09-29
22706,292604,Annual,2022-09-29
22707,292608,Annual,2022-09-29
22708,292611,Annual,2022-09-29
22709,292614,Annual,2022-09-29
22710,292151,Annual,2022-09-29
22711,276860,Annual,2022-09-29
22712,270216,Annual,2022-09-30
22714,259846,Annual,2022-09-30
22716,292625,Annual,2022-09-30
22717,292436,Annual,2022-09-30
22718,292629,Annual,2022-09-30
22719,292627,Annual,2022-09-30
22720,292624,Annual,2022-09-30
22722,277840,Annual,2022-09-30
22723,292113,Annual,2022-09-30
22725,292634,Annual,2022-09-30
22726,289567,Annual,2022-09-30
22727,292639,Annual,2022-09-30
22728,292640,Annual,2022-09-30
22729,291783,Annual,2022-09-30
22730,292641,Annual,2022-09-30
22731,291789,Annual,2022-09-30
22732,292648,Annual,2022-09-30
22734,277886,Annual,2022-09-30
22735,292650,Annual,2022-09-30
22736,292609,Annual,2022-09-30
22738,275461,Annual,2022-09-30
22739,292653,Annual,2022-09-30
22740,291823,Annual,2022-09-30
22741,282954,Monthly,2022-09-30
22749,259258,Annual,2022-09-30
22750,279738,Quarterly,2022-09-30
22751,288898,Monthly,2022-09-30
22752,280345,Monthly,2022-09-30
22753,291566,Annual,2022-09-30
22754,265906,Monthly,2022-09-30
22755,275158,Monthly,2022-09-30
22757,288793,Monthly,2022-09-30
22758,288950,Monthly,2022-09-30
22761,287006,Annual,2022-10-01
22762,287975,Monthly,2022-10-01
22768,272157,Monthly,2022-10-01
22774,292818,Monthly,2022-10-01
22775,292819,Monthly,2022-10-01
22777,265519,Monthly,2022-10-01
22778,292862,Annual,2022-10-01
22781,275389,Monthly,2022-10-02
22782,292901,Monthly,2022-10-02
22787,292931,Monthly,2022-10-02
22789,292992,Annual,2022-10-02
22790,293002,Annual,2022-10-02
22791,292815,Annual,2022-10-02
22794,288839,Annual,2022-10-03
22795,270179,Monthly,2022-10-03
22799,290843,Monthly,2022-10-03
22800,293156,Annual,2022-10-03
22801,293126,Monthly,2022-10-03
22802,265176,Monthly,2022-10-04
22803,282640,Annual,2022-10-04
22808,269570,Monthly,2022-10-04
22809,293214,Monthly,2022-10-04
22810,293251,Quarterly,2022-10-04
22812,293300,Annual,2022-10-04
22813,292493,Annual,2022-10-04
22814,293298,Monthly,2022-10-04
22817,293330,Annual,2022-10-05
22828,283357,Monthly,2022-10-05
22830,265966,Monthly,2022-10-05
22832,270478,Monthly,2022-10-05
22833,292510,Annual,2022-10-05
22834,293274,Annual,2022-10-05
22835,293425,Monthly,2022-10-05
22836,283456,Monthly,2022-10-05
22837,293345,Annual,2022-10-05
22838,265878,Monthly,2022-10-05
22839,280461,Quarterly,2022-10-05
22840,269771,Monthly,2022-10-06
22841,278853,Monthly,2022-10-06
22842,266001,Monthly,2022-10-06
22843,289609,Monthly,2022-10-06
22844,288719,Monthly,2022-10-06
22846,292720,Annual,2022-10-06
22852,289526,Monthly,2022-10-06
22853,284180,Monthly,2022-10-06
22854,280324,Monthly,2022-10-06
22855,293207,Monthly,2022-10-06
22856,276784,Monthly,2022-10-06
22857,288637,Monthly,2022-10-06
22858,293497,Monthly,2022-10-06
22859,292882,Annual,2022-10-06
22860,293579,Monthly,2022-10-06
22862,289580,Monthly,2022-10-06
22867,278789,Monthly,2022-10-07
22868,293627,Annual,2022-10-07
22869,269908,Monthly,2022-10-07
22870,293083,Annual,2022-10-07
22874,289517,Monthly,2022-10-07
22875,276932,Monthly,2022-10-07
22876,289796,Monthly,2022-10-07
22877,274460,Monthly,2022-10-07
22879,293564,Monthly,2022-10-07
22880,293713,Monthly,2022-10-08
22882,259702,Monthly,2022-10-08
22887,292924,Annual,2022-10-08
22891,266402,Monthly,2022-10-08
22897,292955,Annual,2022-10-08
22899,263076,Monthly,2022-10-09
22900,287158,Monthly,2022-10-09
22901,270175,Monthly,2022-10-09
22910,283887,Monthly,2022-10-09
22911,293965,Annual,2022-10-09
22912,293067,Annual,2022-10-09
22913,266455,Monthly,2022-10-09
22914,284633,Monthly,2022-10-10
22917,294020,Monthly,2022-10-10
22918,293962,Annual,2022-10-10
22919,280850,Monthly,2022-10-10
22921,293858,Annual,2022-10-10
22925,259965,Monthly,2022-10-10
22926,294006,Monthly,2022-10-10
22927,284415,Monthly,2022-10-10
22928,279404,Monthly,2022-10-10
22929,293951,Annual,2022-10-10
22930,294132,Monthly,2022-10-10
22932,289827,Monthly,2022-10-10
22933,289798,Monthly,2022-10-10
22935,294185,Annual,2022-10-10
22936,294193,Annual,2022-10-11
22949,290226,Monthly,2022-10-11
22950,288021,Annual,2022-10-11
22951,293894,Annual,2022-10-11
22952,277410,Monthly,2022-10-11
22954,269984,Monthly,2022-10-11
22957,278995,Monthly,2022-10-11
22958,293324,Monthly,2022-10-11
22959,279562,Annual,2022-10-11
22960,293504,Annual,2022-10-11
22961,292475,Annual,2022-10-11
22962,266894,Monthly,2022-10-12
22963,292048,Quarterly,2022-10-12
22964,291498,Monthly,2022-10-12
22966,270517,Monthly,2022-10-12
22967,285044,Monthly,2022-10-12
22968,281074,Quarterly,2022-10-12
22969,294343,Monthly,2022-10-12
22970,291061,Monthly,2022-10-12
22983,294286,Annual,2022-10-12
22985,280897,Monthly,2022-10-12
22987,293541,Annual,2022-10-12
22990,277562,Monthly,2022-10-12
22991,270616,Monthly,2022-10-13
22992,293859,Annual,2022-10-13
22993,263483,Monthly,2022-10-13
22995,294338,Annual,2022-10-13
22996,284954,Monthly,2022-10-13
22997,294227,Annual,2022-10-13
23003,260173,Quarterly,2022-10-13
23005,290487,Monthly,2022-10-13
23006,294113,Monthly,2022-10-13
23009,294590,Monthly,2022-10-13
23012,281196,Monthly,2022-10-13
23013,266616,Monthly,2022-10-13
23015,294629,Monthly,2022-10-14
23016,293843,Annual,2022-10-14
23017,293303,Monthly,2022-10-14
23025,260465,Monthly,2022-10-14
23027,289630,Monthly,2022-10-14
23030,265848,Monthly,2022-10-14
23031,270811,Monthly,2022-10-14
23033,290719,Monthly,2022-10-14
23034,277353,Monthly,2022-10-14
23036,294792,Annual,2022-10-15
23048,275786,Monthly,2022-10-15
23049,280689,Monthly,2022-10-15
23052,263783,Monthly,2022-10-15
23053,277953,Monthly,2022-10-15
23054,275570,Monthly,2022-10-16
23057,294560,Monthly,2022-10-16
23060,281753,Monthly,2022-10-16
23062,281769,Monthly,2022-10-16
23064,292139,Annual,2022-10-16
23065,294979,Annual,2022-10-16
23066,279508,Monthly,2022-10-16
23067,275463,Monthly,2022-10-17
23068,293955,Annual,2022-10-17
23071,294429,Monthly,2022-10-17
23075,290945,Monthly,2022-10-17
23076,294907,Monthly,2022-10-17
23077,292499,Annual,2022-10-17
23078,281796,Monthly,2022-10-17
23080,294936,Monthly,2022-10-17
23081,294949,Annual,2022-10-17
23082,263913,Monthly,2022-10-17
23083,294203,Monthly,2022-10-17
23088,289244,Monthly,2022-10-18
23089,294648,Monthly,2022-10-18
23096,295088,Monthly,2022-10-18
23097,293539,Annual,2022-10-18
23098,294783,Monthly,2022-10-18
23099,293542,Monthly,2022-10-18
23100,294682,Monthly,2022-10-18
23101,286884,Monthly,2022-10-18
23102,294674,Monthly,2022-10-18
23103,295214,Annual,2022-10-18
23104,286826,Monthly,2022-10-18
23105,284512,Monthly,2022-10-18
23106,295256,Monthly,2022-10-19
23107,295106,Annual,2022-10-19
23108,291177,Monthly,2022-10-19
23109,291165,Monthly,2022-10-19
23110,294208,Annual,2022-10-19
23111,295273,Monthly,2022-10-19
23117,294694,Annual,2022-10-19
23118,287143,Monthly,2022-10-19
23119,290444,Monthly,2022-10-19
23122,293976,Annual,2022-10-19
23124,289823,Annual,2022-10-19
23126,295355,Annual,2022-10-19
23128,268045,Monthly,2022-10-20
23135,291250,Monthly,2022-10-20
23137,275445,Monthly,2022-10-20
23138,275215,Annual,2022-10-20
23141,278509,Monthly,2022-10-20
23142,291088,Annual,2022-10-20
23144,274836,Annual,2022-10-20
23145,289686,Monthly,2022-10-20
23146,279735,Annual,2022-10-20
23147,289049,Annual,2022-10-20
23148,278055,Monthly,2022-10-20
23150,270103,Annual,2022-10-20
23151,270824,Monthly,2022-10-20
23152,295497,Monthly,2022-10-20
23153,295506,Annual,2022-10-20
